Date,Open,High,Low,Close,Adj Close,Volume,WTI_Adj Close
2015/11/23,2089.409912,2095.610107,2081.389893,2086.590088,2086.590088,3587980000,41.75
2015/11/24,2084.419922,2094.120117,2070.290039,2089.139893,2089.139893,3884930000,42.86999893
2015/11/25,2089.300049,2093,2086.300049,2088.870117,2088.870117,2852940000,43.04000092
2015/11/27,2088.820068,2093.290039,2084.129883,2090.110107,2090.110107,1466840000,41.70999908
2015/11/30,2090.949951,2093.810059,2080.409912,2080.409912,2080.409912,4275030000,41.65000153
2015/12/1,2082.929932,2103.370117,2082.929932,2102.629883,2102.629883,3712120000,41.84999847
2015/12/2,2101.709961,2104.27002,2077.110107,2079.51001,2079.51001,3950640000,39.93999863
2015/12/3,2080.709961,2085,2042.349976,2049.620117,2049.620117,4306490000,41.08000183
2015/12/4,2051.23999,2093.840088,2051.23999,2091.689941,2091.689941,4214910000,39.97000122
2015/12/7,2090.419922,2090.419922,2066.780029,2077.070068,2077.070068,4043820000,37.65000153
2015/12/8,2073.389893,2073.850098,2052.320068,2063.590088,2063.590088,4173570000,37.50999832
2015/12/9,2061.169922,2080.330078,2036.530029,2047.619995,2047.619995,4385250000,37.15999985
2015/12/10,2047.930054,2067.649902,2045.670044,2052.22998,2052.22998,3715150000,36.75999832
2015/12/11,2047.27002,2047.27002,2008.800049,2012.369995,2012.369995,4301060000,35.61999893
2015/12/14,2013.369995,2022.920044,1993.26001,2021.939941,2021.939941,4612440000,36.31000137
2015/12/15,2025.550049,2053.870117,2025.550049,2043.410034,2043.410034,4353540000,37.34999847
2015/12/16,2046.5,2076.719971,2042.430054,2073.070068,2073.070068,4635450000,35.52000046
2015/12/17,2073.76001,2076.370117,2041.660034,2041.890015,2041.890015,4327390000,34.95000076
2015/12/18,2040.810059,2040.810059,2005.329956,2005.550049,2005.550049,6683070000,34.72999954
2015/12/21,2010.27002,2022.900024,2005.930054,2021.150024,2021.150024,3760280000,34.74000168
2015/12/22,2023.150024,2042.73999,2020.48999,2038.969971,2038.969971,3520860000,36.13999939
2015/12/23,2042.199951,2064.72998,2042.199951,2064.290039,2064.290039,3484090000,37.5
2015/12/24,2063.52002,2067.360107,2058.72998,2060.98999,2060.98999,1411860000,38.09999847
2015/12/28,2057.77002,2057.77002,2044.199951,2056.5,2056.5,2492510000,36.81000137
2015/12/29,2060.540039,2081.560059,2060.540039,2078.360107,2078.360107,2542000000,37.86999893
2015/12/30,2077.340088,2077.340088,2061.969971,2063.360107,2063.360107,2367430000,36.59999847
2015/12/31,2060.590088,2062.540039,2043.619995,2043.939941,2043.939941,2655330000,37.04000092
2016/1/4,2038.199951,2038.199951,1989.680054,2012.660034,2012.660034,4304880000,36.75999832
2016/1/5,2013.780029,2021.939941,2004.170044,2016.709961,2016.709961,3706620000,35.97000122
2016/1/6,2011.709961,2011.709961,1979.050049,1990.26001,1990.26001,4336660000,33.97000122
2016/1/7,1985.319946,1985.319946,1938.829956,1943.089966,1943.089966,5076590000,33.27000046
2016/1/8,1945.969971,1960.400024,1918.459961,1922.030029,1922.030029,4664940000,33.15999985
2016/1/11,1926.119995,1935.650024,1901.099976,1923.670044,1923.670044,4607290000,31.40999985
2016/1/12,1927.829956,1947.380005,1914.349976,1938.680054,1938.680054,4887260000,30.44000053
2016/1/13,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000,30.47999954
2016/1/14,1891.680054,1934.469971,1878.930054,1921.839966,1921.839966,5241110000,31.20000076
2016/1/15,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000,29.42000008
2016/1/19,1888.660034,1901.439941,1864.599976,1881.329956,1881.329956,4928350000,28.45999908
2016/1/20,1876.180054,1876.180054,1812.290039,1859.329956,1859.329956,6416070000,26.54999924
2016/1/21,1861.459961,1889.849976,1848.97998,1868.98999,1868.98999,5078810000,29.53000069
2016/1/22,1877.400024,1908.849976,1877.400024,1906.900024,1906.900024,4901760000,32.18999863
2016/1/25,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000,30.34000015
2016/1/26,1878.790039,1906.72998,1878.790039,1903.630005,1903.630005,4357940000,31.45000076
2016/1/27,1902.52002,1916.98999,1872.699951,1882.949951,1882.949951,4754040000,32.29999924
2016/1/28,1885.219971,1902.959961,1873.650024,1893.359985,1893.359985,4693010000,33.22000122
2016/1/29,1894,1940.23999,1894,1940.23999,1940.23999,5497570000,33.61999893
2016/2/1,1936.939941,1947.199951,1920.300049,1939.380005,1939.380005,4322530000,31.62000084
2016/2/2,1935.26001,1935.26001,1897.290039,1903.030029,1903.030029,4463190000,29.87999916
2016/2/3,1907.069946,1918.01001,1872.22998,1912.530029,1912.530029,5172950000,32.27999878
2016/2/4,1911.670044,1927.349976,1900.52002,1915.449951,1915.449951,5193320000,31.71999931
2016/2/5,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000,30.88999939
2016/2/8,1873.25,1873.25,1828.459961,1853.439941,1853.439941,5636460000,29.69000053
2016/2/9,1848.459961,1868.25,1834.939941,1852.209961,1852.209961,5183220000,27.94000053
2016/2/10,1857.099976,1881.599976,1850.319946,1851.859985,1851.859985,4471170000,27.45000076
2016/2/11,1847,1847,1810.099976,1829.079956,1829.079956,5500800000,26.20999908
2016/2/12,1833.400024,1864.780029,1833.400024,1864.780029,1864.780029,4696920000,29.44000053
2016/2/16,1871.439941,1895.77002,1871.439941,1895.579956,1895.579956,4570670000,29.04000092
2016/2/17,1898.800049,1930.680054,1898.800049,1926.819946,1926.819946,5011540000,30.65999985
2016/2/18,1927.569946,1930,1915.089966,1917.829956,1917.829956,4436490000,30.77000046
2016/2/19,1916.73999,1918.780029,1902.170044,1917.780029,1917.780029,4142850000,29.63999939
2016/2/22,1924.439941,1946.699951,1924.439941,1945.5,1945.5,4054710000,31.47999954
2016/2/23,1942.380005,1942.380005,1919.439941,1921.27002,1921.27002,3890650000,31.87000084
2016/2/24,1917.560059,1932.079956,1891,1929.800049,1929.800049,4317250000,32.15000153
2016/2/25,1931.869995,1951.829956,1925.410034,1951.699951,1951.699951,4118210000,33.06999969
2016/2/26,1954.949951,1962.959961,1945.780029,1948.050049,1948.050049,4348510000,32.77999878
2016/2/29,1947.130005,1958.27002,1931.810059,1932.22998,1932.22998,4588180000,33.75
2016/3/1,1937.089966,1978.349976,1937.089966,1978.349976,1978.349976,4819750000,34.40000153
2016/3/2,1976.599976,1986.51001,1968.800049,1986.449951,1986.449951,4666610000,34.65999985
2016/3/3,1985.599976,1993.689941,1977.369995,1993.400024,1993.400024,5081700000,34.56999969
2016/3/4,1994.01001,2009.130005,1986.77002,1999.98999,1999.98999,6049930000,35.91999817
2016/3/7,1996.109985,2006.119995,1989.380005,2001.76001,2001.76001,4968180000,37.90000153
2016/3/8,1996.880005,1996.880005,1977.430054,1979.26001,1979.26001,4641650000,36.5
2016/3/9,1981.439941,1992.689941,1979.839966,1989.26001,1989.26001,4038120000,38.29000092
2016/3/10,1990.969971,2005.079956,1969.25,1989.569946,1989.569946,4376790000,37.84000015
2016/3/11,1994.709961,2022.369995,1994.709961,2022.189941,2022.189941,4078620000,38.5
2016/3/14,2019.27002,2024.569946,2012.050049,2019.640015,2019.640015,3487850000,37.18000031
2016/3/15,2015.27002,2015.939941,2005.22998,2015.930054,2015.930054,3560280000,36.34000015
2016/3/16,2014.23999,2032.02002,2010.040039,2027.219971,2027.219971,4057020000,38.45999908
2016/3/17,2026.900024,2046.23999,2022.160034,2040.589966,2040.589966,4530480000,40.20000076
2016/3/18,2041.160034,2052.360107,2041.160034,2049.580078,2049.580078,6503140000,39.43999863
2016/3/21,2047.880005,2053.909912,2043.140015,2051.600098,2051.600098,3376600000,39.90999985
2016/3/22,2048.639893,2056.600098,2040.569946,2049.800049,2049.800049,3418460000,41.45000076
2016/3/23,2048.550049,2048.550049,2034.859985,2036.709961,2036.709961,3639510000,39.79000092
2016/3/24,2032.47998,2036.040039,2022.48999,2035.939941,2035.939941,3407720000,39.45999908
2016/3/28,2037.890015,2042.670044,2031.959961,2037.050049,2037.050049,2809090000,39.38999939
2016/3/29,2035.75,2055.909912,2028.310059,2055.01001,2055.01001,3822330000,38.27999878
2016/3/30,2058.27002,2072.209961,2058.27002,2063.949951,2063.949951,3590310000,38.31999969
2016/3/31,2063.77002,2067.919922,2057.459961,2059.73999,2059.73999,3715280000,38.34000015
2016/4/1,2056.620117,2075.070068,2043.97998,2072.780029,2072.780029,3749990000,36.79000092
2016/4/4,2073.189941,2074.02002,2062.570068,2066.129883,2066.129883,3485710000,35.70000076
2016/4/5,2062.5,2062.5,2042.560059,2045.170044,2045.170044,4154920000,35.88999939
2016/4/6,2045.560059,2067.330078,2043.089966,2066.659912,2066.659912,3750800000,37.75
2016/4/7,2063.01001,2063.01001,2033.800049,2041.910034,2041.910034,3801250000,37.25999832
2016/4/8,2045.540039,2060.629883,2041.689941,2047.599976,2047.599976,3359530000,39.72000122
2016/4/11,2050.22998,2062.929932,2041.880005,2041.98999,2041.98999,3567840000,40.36000061
2016/4/12,2043.719971,2065.050049,2039.73999,2061.719971,2061.719971,4239740000,42.16999817
2016/4/13,2065.919922,2083.179932,2065.919922,2082.419922,2082.419922,4191830000,41.75999832
2016/4/14,2082.889893,2087.840088,2078.129883,2082.780029,2082.780029,3765870000,41.5
2016/4/15,2083.100098,2083.219971,2076.310059,2080.72998,2080.72998,3701450000,40.36000061
2016/4/18,2078.830078,2094.659912,2073.649902,2094.340088,2094.340088,3316880000,39.77999878
2016/4/19,2096.050049,2104.050049,2091.679932,2100.800049,2100.800049,3896830000,41.08000183
2016/4/20,2101.52002,2111.050049,2096.320068,2102.399902,2102.399902,4184880000,42.63000107
2016/4/21,2102.090088,2103.780029,2088.52002,2091.47998,2091.47998,4175290000,43.18000031
2016/4/22,2091.48999,2094.320068,2081.199951,2091.580078,2091.580078,3790580000,43.72999954
2016/4/25,2089.370117,2089.370117,2077.52002,2087.790039,2087.790039,3319740000,42.63999939
2016/4/26,2089.840088,2096.870117,2085.800049,2091.699951,2091.699951,3557190000,44.04000092
2016/4/27,2092.330078,2099.889893,2082.310059,2095.149902,2095.149902,4100110000,45.33000183
2016/4/28,2090.929932,2099.300049,2071.620117,2075.810059,2075.810059,4309840000,46.02999878
2016/4/29,2071.820068,2073.850098,2052.280029,2065.300049,2065.300049,4704720000,45.91999817
2016/5/2,2067.169922,2083.419922,2066.110107,2081.429932,2081.429932,3841110000,44.77999878
2016/5/3,2077.179932,2077.179932,2054.889893,2063.370117,2063.370117,4173390000,43.65000153
2016/5/4,2060.300049,2060.300049,2045.550049,2051.120117,2051.120117,4058560000,43.77999878
2016/5/5,2052.949951,2060.22998,2045.77002,2050.629883,2050.629883,4008530000,44.31999969
2016/5/6,2047.77002,2057.719971,2039.449951,2057.139893,2057.139893,3796350000,44.65999985
2016/5/9,2057.550049,2064.149902,2054.310059,2058.689941,2058.689941,3788620000,43.43999863
2016/5/10,2062.629883,2084.870117,2062.629883,2084.389893,2084.389893,3600200000,44.65999985
2016/5/11,2083.290039,2083.290039,2064.459961,2064.459961,2064.459961,3821980000,46.22999954
2016/5/12,2067.169922,2073.98999,2053.129883,2064.110107,2064.110107,3782390000,46.70000076
2016/5/13,2062.5,2066.790039,2043.130005,2046.609985,2046.609985,3579880000,46.20999908
2016/5/16,2046.530029,2071.879883,2046.530029,2066.659912,2066.659912,3501360000,47.72000122
2016/5/17,2065.040039,2065.689941,2040.819946,2047.209961,2047.209961,4108960000,48.31000137
2016/5/18,2044.380005,2060.610107,2034.48999,2047.630005,2047.630005,4101320000,48.18999863
2016/5/19,2044.209961,2044.209961,2025.910034,2040.040039,2040.040039,3846770000,48.15999985
2016/5/20,2041.880005,2058.350098,2041.880005,2052.320068,2052.320068,3507650000,47.75
2016/5/23,2052.22998,2055.580078,2047.26001,2048.040039,2048.040039,3055480000,48.08000183
2016/5/24,2052.649902,2079.669922,2052.649902,2076.060059,2076.060059,3627340000,48.61999893
2016/5/25,2078.929932,2094.72998,2078.929932,2090.540039,2090.540039,3859160000,49.56000137
2016/5/26,2091.439941,2094.300049,2087.080078,2090.100098,2090.100098,3230990000,49.47999954
2016/5/27,2090.060059,2099.060059,2090.060059,2099.060059,2099.060059,3079150000,49.33000183
2016/5/31,2100.129883,2103.47998,2088.659912,2096.949951,2096.949951,4514410000,49.09999847
2016/6/1,2093.939941,2100.969971,2085.100098,2099.330078,2099.330078,3525170000,49.00999832
2016/6/2,2097.709961,2105.26001,2088.590088,2105.26001,2105.26001,3632720000,49.16999817
2016/6/3,2104.070068,2104.070068,2085.360107,2099.129883,2099.129883,3627780000,48.61999893
2016/6/6,2100.830078,2113.360107,2100.830078,2109.409912,2109.409912,3442020000,49.68999863
2016/6/7,2110.179932,2119.219971,2110.179932,2112.129883,2112.129883,3534730000,50.36000061
2016/6/8,2112.709961,2120.550049,2112.709961,2119.120117,2119.120117,3562060000,51.22999954
2016/6/9,2115.649902,2117.639893,2107.72998,2115.47998,2115.47998,3290320000,50.56000137
2016/6/10,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000,49.06999969
2016/6/13,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000,48.88000107
2016/6/14,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000,48.49000168
2016/6/15,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000,48.00999832
2016/6/16,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000,46.20999908
2016/6/17,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000,47.97999954
2016/6/20,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000,49.36999893
2016/6/21,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000,48.84999847
2016/6/22,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000,49.13000107
2016/6/23,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000,50.11000061
2016/6/24,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,47.63999939
2016/6/27,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,46.33000183
2016/6/28,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000,47.84999847
2016/6/29,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000,49.88000107
2016/6/30,2073.169922,2098.939941,2070,2098.860107,2098.860107,4622820000,48.33000183
2016/7/1,2099.340088,2108.709961,2097.899902,2102.949951,2102.949951,3458890000,48.99000168
2016/7/5,2095.050049,2095.050049,2080.860107,2088.550049,2088.550049,3658380000,46.59999847
2016/7/6,2084.429932,2100.719971,2074.02002,2099.72998,2099.72998,3909380000,47.43000031
2016/7/7,2100.419922,2109.080078,2089.389893,2097.899902,2097.899902,3604550000,45.13999939
2016/7/8,2106.969971,2131.709961,2106.969971,2129.899902,2129.899902,3607500000,45.40999985
2016/7/11,2131.719971,2143.159912,2131.719971,2137.159912,2137.159912,3253340000,44.75999832
2016/7/12,2139.5,2155.399902,2139.5,2152.139893,2152.139893,4097820000,46.79999924
2016/7/13,2153.810059,2156.449951,2146.209961,2152.429932,2152.429932,3502320000,44.75
2016/7/14,2157.879883,2168.98999,2157.879883,2163.75,2163.75,3465610000,45.68000031
2016/7/15,2165.129883,2169.050049,2155.790039,2161.73999,2161.73999,3122600000,45.95000076
2016/7/18,2162.040039,2168.350098,2159.629883,2166.889893,2166.889893,3009310000,45.24000168
2016/7/19,2163.790039,2164.629883,2159.01001,2163.780029,2163.780029,2968340000,44.65000153
2016/7/20,2166.100098,2175.629883,2164.889893,2173.02002,2173.02002,3211860000,44.93999863
2016/7/21,2172.909912,2174.560059,2159.75,2165.169922,2165.169922,3438900000,44.75
2016/7/22,2166.469971,2175.110107,2163.23999,2175.030029,2175.030029,3023280000,44.18999863
2016/7/25,2173.709961,2173.709961,2161.949951,2168.47998,2168.47998,3057240000,43.13000107
2016/7/26,2168.969971,2173.540039,2160.179932,2169.179932,2169.179932,3442350000,42.91999817
2016/7/27,2169.810059,2174.97998,2159.070068,2166.580078,2166.580078,3995500000,41.91999817
2016/7/28,2166.050049,2172.850098,2159.73999,2170.060059,2170.060059,3664240000,41.13999939
2016/7/29,2168.830078,2177.090088,2163.48999,2173.600098,2173.600098,4038840000,41.59999847
2016/8/1,2173.149902,2178.290039,2166.209961,2170.840088,2170.840088,3505990000,40.06000137
2016/8/2,2169.939941,2170.199951,2147.580078,2157.030029,2157.030029,3848750000,39.50999832
2016/8/3,2156.810059,2163.790039,2152.560059,2163.790039,2163.790039,3786530000,40.83000183
2016/8/4,2163.51001,2168.189941,2159.070068,2164.25,2164.25,3709200000,41.93000031
2016/8/5,2168.790039,2182.870117,2168.790039,2182.870117,2182.870117,3663070000,41.79999924
2016/8/8,2183.76001,2185.439941,2177.850098,2180.889893,2180.889893,3327550000,43.02000046
2016/8/9,2182.23999,2187.659912,2178.610107,2181.73999,2181.73999,3334300000,42.77000046
2016/8/10,2182.810059,2183.409912,2172,2175.48999,2175.48999,3254950000,41.70999908
2016/8/11,2177.969971,2188.449951,2177.969971,2185.790039,2185.790039,3423160000,43.49000168
2016/8/12,2183.73999,2186.280029,2179.419922,2184.050049,2184.050049,3000660000,44.49000168
2016/8/15,2186.080078,2193.810059,2186.080078,2190.149902,2190.149902,3078530000,45.74000168
2016/8/16,2186.23999,2186.23999,2178.139893,2178.149902,2178.149902,3196400000,46.58000183
2016/8/17,2177.840088,2183.080078,2168.5,2182.219971,2182.219971,3388910000,46.79000092
2016/8/18,2181.899902,2187.030029,2180.459961,2187.02002,2187.02002,3300570000,48.22000122
2016/8/19,2184.23999,2185,2175.129883,2183.870117,2183.870117,3084800000,48.52000046
2016/8/22,2181.580078,2185.149902,2175.959961,2182.639893,2182.639893,2777550000,47.04999924
2016/8/23,2187.810059,2193.419922,2186.800049,2186.899902,2186.899902,3041490000,48.09999847
2016/8/24,2185.090088,2186.659912,2171.25,2175.439941,2175.439941,3148280000,46.77000046
2016/8/25,2173.290039,2179,2169.73999,2172.469971,2172.469971,2969310000,47.33000183
2016/8/26,2175.100098,2187.939941,2160.389893,2169.040039,2169.040039,3342340000,47.63999939
2016/8/29,2170.189941,2183.47998,2170.189941,2180.379883,2180.379883,2654780000,46.97999954
2016/8/30,2179.449951,2182.27002,2170.409912,2176.120117,2176.120117,3006800000,46.34999847
2016/8/31,2173.560059,2173.790039,2161.350098,2170.949951,2170.949951,3766390000,44.70000076
2016/9/1,2171.330078,2173.560059,2157.090088,2170.860107,2170.860107,3392120000,43.15999985
2016/9/2,2177.48999,2184.870117,2173.590088,2179.97998,2179.97998,3091120000,44.43999863
2016/9/6,2181.610107,2186.570068,2175.100098,2186.47998,2186.47998,3447650000,44.83000183
2016/9/7,2185.169922,2187.870117,2179.070068,2186.159912,2186.159912,3319420000,45.5
2016/9/8,2182.76001,2184.939941,2177.48999,2181.300049,2181.300049,3727840000,47.61999893
2016/9/9,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000,45.88000107
2016/9/12,2120.860107,2163.300049,2119.120117,2159.040039,2159.040039,4010480000,46.29000092
2016/9/13,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000,44.90000153
